actor_id,movie_id,character
43858,5516,Lump Hudson
43859,5516,Mountain Girl
552139,5516,Sherriff Wyner
16459,5516,Deputy Sheriff
84115,5516,Weemack Funthes
21355,20304,King David
8177,20304,Michael
58962,20304,Ella
15234,20304,Paul
93602,20304,Blue
6735,20304,Jasper
58924,20304,Moon
8396,20304,Rockie
38674,20304,Nancy
56183,20304,Mr. Waters
33260,11024,Fred
11863,11024,Daphne
26457,11024,Shaggy
1817,11024,Velma
13922,11024,Patrick
1039,11024,Old Man Wickles
1462,11024,Jacobo
5588,11024,Heather
58271,11024,Scooby-Doo (voice)
1212818,11024,Himself
15234,53734,Josh Adams
1462,53734,Jake Adams
1246,53734,Angela Beck
45446,53734,Lena
2227,553,Grace Margaret Mulligan
7569,553,Gloria
7570,553,Ma Ginger
1642,553,Man with the big Hat
6162,553,Tom Edison
7571,553,Mrs. Henson
3085,553,The Big Man
1276,553,Vera
4654,553,Bill Henson
856,553,Jack McKay
1810,10544,Ned Kelly
114,10544,Joseph Byrne
118,10544,Superintendent Francis Hare
3489,10544,Julia Cook
33192,10544,Aaron Sherritt
17019,10544,Dan Kelly
191750,10544,Steve Hart
62105,10544,Kate Kelly
110008,10544,Ellen Kelly
70456,10544,Grace Kelly
2372,1487,Hellboy
11826,1487,Liz Sherman
17283,1487,John Myers
5049,1487,Prof. Bruttenholm
4175,1487,Tom Manning
10841,1487,Grigori Rasputin
12359,1487,Sammael
66268,1487,Karl Ruprecht Kroenen
66269,1487,Ilsa Haupstein
17199,1487,Agent Clay
46393,13700,Maggie (voice)
5309,13700,Mrs. Caloway (voice)
7906,13700,Grace (voice)
884,13700,Wesley (voice)
27237,13700,Rusty (voice)
9777,13700,Buck (voice)
1811,13700,Alameda Slim (voice)
119776,13700,Junior (voice)
43800,13700,Rico (voice)
1458592,13700,The Willie Brothers (voice)
12041,11137,Paige Morgan
68307,11137,Prince Edvard
18025,11137,Soren
8436,11137,Queen Rosalind
1292,11137,King Haraald
19958,11137,Amy Morgan
55378,11137,Ben Morgan
54834,11137,John Morgan
77794,11137,Beth Curtis
23775,11137,Princess Arabella
18918,11358,Chris Vaughn
9656,11358,Ray Templeton
2203,11358,Jay Hamilton
31029,11358,Michelle Vaughn
71189,11358,Exotic Beauty
2234,11358,Sheriff Stan Watkins
71128,11358,Deni
38571,11358,Chris Vaughn Sr.
31391,11358,Connie Vaughn
54495,11358,Pete Vaughn
1896,13573,Pearl Madison
30614,13573,Leland P. Fitzgerald
21594,13573,Allen Harris
1979,13573,Albert T. Fitzgerald
20089,13573,Becky Pollard
5313,13573,Marybeth Fitzgerald
1812,13573,Julie Pollard
42993,13573,Harry Pollard
37042,13573,Karen Pollard
11703,13573,Ayesha
5726,19084,Nate Johnson / Uncle Earl
27011,19084,Dorothy Johnson
82587,19084,Mack Johnson
155783,19084,Jacqueline
58197,19084,D.J. Johnson
68609,19084,Nikki Johnson
159962,19084,Dancer
117642,19084,Navarro
21596,19084,Chrishelle Rene Boudreau
49551,19084,Glorietta Johnson
6065,10733,Sam Houston
879,10733,Davy Crockett
12261,10733,James Bowie
17178,10733,William Travis
263,10733,Antonio Lopez de Santa Ana
25933,10733,Rosanna Travis
31384,10733,Juan Seguin
15374,10733,Sgt. William Ward
88059,10733,Colonel Green Jameson
46772,10733,James Bonham
1813,14442,Ella of Frell
12791,14442,"Prince ""Char"" Charmont"
2130,14442,King Edgar
2535,14442,Lucinda
34901,14442,Dame Olga
16756,14442,Benny
4581,14442,Heston (voice)
47653,14442,Slannen
10584,14442,Brumhilda
20070,14442,Nish
62,2122,Jimmy
14408,2122,Oz
2956,2122,Jill
7166,2122,Lazlo
1479,2122,Strabo
21798,2122,Zevo
57395,2122,Cynthia
74610,2122,Julie
49815,2122,Yermo
1468299,2122,Anya
93505,25300,Michele
120129,25300,Pino Amitrano
37946,25300,Anna
55912,25300,Sergio
93508,25300,Teschio
68162,25300,Pietro
93509,25300,Maria
1507415,25300,Assunta
1862615,25300,Remo
93507,25300,Felice
56778,14576,Vernon
5168,14576,Charlie Miller
9030,14576,Tiffany
134,14576,Larry Jennings
40377,14576,Marlo
29369,14576,Eve
16483,14576,Dean 'The Dean' Stevens
87073,14576,Jeff
106708,14576,Dealer (as Stacie Bourgeois)
98572,14576,Deck Switch Babe (as Erika Nann-Barranco)
229466,13432,Julie
229464,13432,Marina
543366,13432,Ada
1106014,13432,Tengiz
1106015,13432,Rusiko
1106016,13432,Alexi
1106017,13432,Niko
95899,26636,Katia (as Katia Golubeva)
95900,26636,David
10017,6844,Moses
14528,6844,Ramses
10606,6844,Nefretiri
13566,6844,Dathan
41240,6844,Sephora
48958,6844,Lilia
39608,6844,Joshua
99461,6844,Sethi
13026,6844,Bithiah
10022,6844,Yochabel
15069,923,Stephen
15070,923,Peter
15071,923,Roger
15072,923,Francine
15073,923,Dr. Foster
15074,923,Mr. Berman
15075,923,Dr. Milliard Rausch
15076,923,TV Commentator
15077,923,Givens
15078,923,Police Commander
26255,2587,Franz von Assisi
26256,2587,Klara von Assisi
26257,2587,Bernardo
26258,2587,Paolo
24699,2587,Pietro Di Bernardone
24499,2587,Pica Di Bernardone
12248,2587,Papst Innozenz III.
26259,2587,Silvestro
26260,2587,Giacondo
26261,2587,Bischof Guido
21462,3591,Loana
31545,3591,Tumak
33220,3591,Sakana
10513,3591,Akhoba
9925,3591,Nupondi
33221,3591,Ahot
33222,3591,Sura
11150,28026,Jacki
70767,28026,Tracy
15309,28026,Faith
99406,28026,Sally
46772,28026,Animal
58543,28026,Nick
1314357,28026,Chuck
41345,28026,Punk Rock Girl
299397,28026,Jessica
1300227,28026,Herself
51962,26176,Mother
21462,26176,Jugs
1037,26176,Speed
922,26176,Harry Fishbine
6840,26176,Murdoch
8262,26176,Davey
52374,26176,Leroy
94783,26176,Rodeo
94784,26176,Barney
854,41857,Mace Bishop
4299,41857,Dee Bishop
12950,41857,Sheriff July Johnson
21462,41857,Maria Stoner
15668,41857,Deputy sheriff Roscoe Bookbinder
70990,41857,Pop Chaney
87473,41857,Babe Jenkins
6462,41857,Muncie Carter
56015,41857,Joe Chaney
123631,41857,Angel
38085,78364,Darryl Palmer
28412,78364,Debby Huston
1811,78364,Moose
90180,78364,Manny
18854,78364,Burly DeVito
28246,78364,Aline Cooper
14109,78364,Marie DeVito
84848,78364,Gary
16217,78364,Tina Alvarado
83362,78364,Chuck
38761,10338,Orvil Newton
15197,10338,Patricia Rawnsley
1292,10338,Richard Mays
45982,10338,Count Emilio Ponticelli
6599,10338,Lord Rawnsley
9908,10338,Colonel Manfred von Holstein
19162,10338,Pierre Dubois
20053,10338,Courtney
105636,10338,The Neanderthal Man
29427,10338,Sir Percy Ware-Armitage
20125,33839,Frank Gilbreth
13577,33839,Lillian Gilbreth
82170,33839,Ann Gilbreth
133730,33839,Deborah Lancaster
30512,33839,Dr. Burton
10611,33839,Ernestine Gilbreth
12969,33839,Mrs. Mebane
7381,33839,Mrs. Monahan
11916,133919,Marianne
38127,133919,Johan
6657,133919,Katarina
46867,133919,Peter
6662,133919,Eva
92052,133919,Modern
116509,133919,Arne
109284,133919,"Fru Palm, journalist"
1407034,133919,"Eva, 12 år"
1194874,133919,"Karin, syster till Eva"
13565,95548,Henry Thomas
855,95548,Georgette Thomas
18666,95548,Deputy Sheriff Slim
8496,95548,Juge Ewing
8493,95548,Miss Clara
2643,95548,Mme Ewing
54683,95548,Mr. Tillman
159553,95548,Mrs. Tillman
151137,95548,Catherine
1796207,95548,Margaret Rose Thomas
82170,50549,Ann Gilbreth
13577,50549,Dr. Lillian M. Gilbreth
48958,50549,Martha Gilbreth
30551,50549,Dr. Bob Grayson
30211,50549,Sam Harper
11439,50549,Thomas George Bracken
10611,50549,Ernestine Gilbreth
78304,50549,Frank Gilbreth
67290,50549,Cousin Leora
186357,50549,Jane Gilbreth - as a Child
1428,38978,Ned Kelly
124884,38978,Mrs. Kelly (as Clarissa Kaye)
197986,38978,Joe Byrne
212580,38978,Supt. Nicholson
10025,38978,Judge Barry
81464,38978,George King
212519,38978,Mr. Scott
1619132,38978,Dan Kelly
152507,38978,Sgt. Steele
1619134,38978,McInnes
8349,92331,Paul Andrews
2224,92331,Eric Michaels
4430,92331,Eric Michaels
2962,92331,Richard Michaels
46423,92331,Mara Simons
1164,92331,Dr. Harry Bertram - the Whale Man
1241,111883,Niccolo (Mac) Vitelli
1010,111883,Vico Vitelli
219437,111883,Bruno Vitelli
88163,42245,Morgan
25635,42245,Lorna
14562,42245,Bensington
44188,42245,Brian
46617,42245,Mrs. Skinner
16173,42245,Rita
16558,42245,Mr. Skinner
109531,42245,Tom
95742,42245,Davis
1506469,42245,Ferry Attendant
99806,68347,Mark Hales
229714,68347,Alex Reed
555159,68347,Mark Hales
116487,68347,Al
60095,68347,Angie
159647,68347,Joshua
61185,68347,Dr. Kate Travis
1248822,68347,Bobby
137161,68347,Edmond Delhurst
1384192,68347,Dean White
124445,89488,Anna Pelzer
1240314,89488,Rainer Hellwig
36614,89488,Stefan Pelzer
1198796,89488,Ute Pelzer
97935,89488,George Mamoulian
24937,34082,George Cochran
82388,34082,Harold Gridley
83400,34082,Princess Lala
20100,34082,Ken Arok
30416,34082,Gung
100944,34082,Bhoma Da
5795,34082,King Ramayana
1787560,34082,Dancer
4110,34082,Charlie Allnut (archive footage) (uncredited)
3663,34082,Woman in Lala's Dream (uncredited)
89670,22999,Stan
78057,22999,Ollie
81798,22999,Georgette
14029,22999,Francois
30017,22999,Commandant
22099,22999,Sergeant
117770,22999,Corporal
131386,22999,Jailor
1097896,22999,Georgette's Girl Friend
1422967,22999,Georgette's Girl Friend
30111,20278,Buzz Johnson
29642,20278,Stanley Livington
85862,20278,Clyde Beatty
85863,20278,Frank Buck
40242,20278,Grappler McCoy
83468,20278,Boot Wilson
8241,20278,Diana Emerson
13967,20278,Gunner
85864,20278,Harry
30111,18698,Mr. Dinkel / Mr. Dinkelpuss
29642,18698,Jack / Jack Strong
83468,18698,Sgt. Riley / The Giant
83469,18698,Eloise / Princess Eloise / Darlene
83470,18698,Arthur / Prince Arthur / Troubador
940179,18698,Receptionist / Polly
91654,18698,Mrs. Strong
9274,47201,Stone
5401,47201,Mariano
5563,47201,Serrano
7502,47201,Clint
52374,47201,Dan
68091,47201,Rockney
99815,47201,Tony
57905,47201,Olivia
585,12239,John Tanner
5049,12239,Lawrence Fassett
8977,12239,Bernard Osterman
2778,12239,Richard Tremayne
14541,12239,Joseph Cardone
41229,12239,Ali Tanner
4160,12239,Virginia Tremayne
13784,12239,Maxwell Danforth
47457,12239,Betty Cardone
106726,12239,Walter Stennings
35875,4365,Cindy
37597,4365,Paul Watterman
13640,4365,Cecil Watterman / Simon Watterman
37598,4365,Melvis
37599,4365,Eddie
16180,4365,Bob Marvalle
37600,4365,Marge Mavalle
8663,4365,Dude
37601,4365,Terri
9907,86182,Susan Sillsby
9126,86182,Hendricks
30928,86182,Paul Jones
13325,86182,Alison Crosby
24695,86182,Cicily Young
7504,86182,Annabelle West
74690,86182,Mrs. Pleasant
83908,86182,Dr. Harry Blythe
1233739,86182,Charlie Wilder
15387,86182,Cyrus West
18181,45862,Nate Springfield
25306,45862,Sarah Springfield
60077,45862,Elijah Springfield
85825,45862,Elisha Springfield
177165,45862,Ian Snyder
149834,45862,Leonard Baynes
94642,45862,Norman Bloom
56679,45862,Blake Hornsby
563767,45862,Crystal Sparks
68527,45862,Coach Marquardt
80625,65066,Joe
40176,65066,Al
3171,65066,Willie
15414,65066,Pete
161769,65066,Kathy
1717860,65066,Colleen
1119770,65066,Kevin
1717861,65066,Boy in Park
40176,42228,Ira Wells
10437,42228,Margo
17695,42228,Charlie Hatter
35370,42228,Ron Birdwell
593,42228,Laura Birdwell
74763,42228,Lamar
67761,42228,Mrs. Schmidt
153600,42228,Sergeant Dayton
44846,42228,Harry Regan
6837,16561,Willy Clark
80625,16561,Al Lewis
24318,16561,Ben Clark
71898,16561,Nurse in Sketch (Miss McIntosh)
80626,16561,"Mrs. Doris Green, Al's Daughter"
73030,16561,"Odessa, Willy's nurse"
1164,16561,Mechanic
35516,16561,"Mr. Walsh, Commerical Director"
80627,16561,"Mr. Schaeffer, TV Director"
12122,16561,T.V. Floor Manager
9995,54655,Tobi
32597,54655,Sal
6726,54655,Tara
106791,54655,Angie
150972,54655,Cookie
1054304,54655,Tim
14999,70779,Himself
11770,70779,Himself
11161,70779,Himself
224,70779,Himself
5140,70779,Himself
10051,70779,Himself
4610,70779,Himself
2171,10843,Paul Hackett
2165,10843,Marcy Franklin
55192,10843,June
63208,10843,Pepe
9625,10843,Kiki Bridges
8437,10843,Julie
11512,10843,Thomas 'Tom' Schorr
11159,10843,Neil
11514,10843,Gail
883,10843,Horst
21457,2098,Lucky Jackson
13567,2098,Rusty Martin
21510,2098,Mr. Martin
16669,2098,Shorty Fansworth
2558,2098,Count Elmo Mancini
8437,2098,Showgirl
1090754,2098,Showgirl
3753,65332,Antonio Soffiantini 'Tunin'
25810,65332,Salomè
39476,65332,Tripolina
85648,65332,Giacinto Spatoletti
140812,65332,Madame Aïda
33929,65332,Donna Carmela
51744,65332,
564591,65332,Prostitute
225301,65332,Prostitute
1038542,65332,Prostitute
112217,34303,Himself
112218,34303,Himself
57342,34303,Himself
77120,34303,Himself
112219,34303,Shawn Michaels
77763,34303,Himself
54645,15673,Connie
3051,15673,Carla
12640,15673,Jeff
57093,15673,Robert / Peaches
12224,15673,Lee / N'Cream
34457,15673,Stanley
95519,15673,Al
6066,15673,Mikey
31512,15673,Rudy
151432,15673,Tibor
139,393,Beatrix 'The Bride' Kiddo
141,393,Bill
589,393,Elle Driver
147,393,Budd
240171,393,Pai Mei
2536,393,Esteban Vihaio
6585,393,B.B. Kiddo
34721,393,Larry Gomez
2231,393,Rufus
140,393,O-Ren Ishii
11155,7220,Frank Castle / The Punisher
8891,7220,Howard Saint
883,7220,Quentin Glass
6355,7220,"Frank Castle, Sr."
15007,7220,Livia Saint
11107,7220,Specker Dave
20767,7220,Maria
53198,7220,Bobby Saint
1215657,7220,Jimmy Weeks
1898,7220,Mickey Duka
3061,237,Joe Taylor
3063,237,Ella Gault
3064,237,Les Gault
1246,237,Cathie Dimly
3065,237,Jim Gault
3069,237,Gwen
3071,237,Daniel Gordon
2258,237,Bill
3073,237,Connie
3074,237,Bob M'bussi
2228,126117,Ray
57755,126117,Taxi Driver
1733,126117,Earl
9880,126117,Himself
9278,10096,Jenna Rink
103,10096,Matt Flamhaff
20750,10096,Lucy Wyman
1333,10096,Richard Kneeland
1907,10096,Bev Rink
21532,10096,Alex Carlson
116691,10096,Arlene
58741,10096,Wayne Rink
63373,10096,Young Matt
63372,10096,Young Jenna
5292,9509,Creasy
501,9509,"Lupita ""Pita"" Martin Ramos"
47775,9509,Samuel
8329,9509,Lisa
4690,9509,Rayburn
3753,9509,Manzano
10768,9509,Mariana
69865,9509,Fuentes
2295,9509,Jordan
23877,9509,Sister Anna
27772,19016,Clifford
76669,19016,Shackelford
15761,19016,Emily Elizabeth
1230,19016,George Wolfsbottom
59645,19016,T-Bone
777,19016,Larry
8874,19016,P.T.
34985,19016,Cleo
40279,19016,Dorothy
1156250,60645,Himself
1156251,60645,Himself
1156252,60645,Himself
1156253,60645,Himself
1156254,60645,Himself
1156255,60645,Himself
7399,10710,Tim Dingman
70851,10710,Nick Vanderpark
3293,10710,Debbie Dingman
4690,10710,J-Man
56322,10710,Natalie Vanderpark
76414,10710,Lula Dingman
57191,10710,Michael Dingman
1778248,10710,Nellie Vanderpark
1213527,10710,Nathan Vanderpark
111214,10710,Eduardo
17141,11058,Paul Duncan
11008,11058,Jessie Duncan
380,11058,Richard Wells
52414,11058,Adam Duncan
133252,11058,Susan Pierce
1228341,11058,Max Shaw
1037730,11058,
40385,11058,Principal Hersch
517,11141,Daniel Rafferty
1231,11141,Audrey Woods
3968,11141,Thorne Jamison
7489,11141,Serena
3713,11141,Sara Miller
4496,11141,Judge Abramovitz
1129795,11141,TV Reporter
49265,10625,Cady Heron
53714,10625,Regina George
51857,10625,Mr. Duvall
86267,10625,Cady's mom
56322,10625,Mrs. George
56323,10625,Ms. Norbury
22082,10625,Gretchen Wieners
51988,10625,Janis Ian
71070,10625,Karen Smith
76996,10625,Aaron Samuels
18688,54807,Glen
151156,54807,Mickey
17225,54807,Patty
67848,11025,Jane Ryan
67849,11025,Roxy Ryan
26510,11025,Max Lomax
28637,11025,Bennie Bang
67850,11025,Jim
1224499,11025,Dr. Ryan
58954,11025,Hudson McGill
8263,11025,Senator Anne Lipton
72450,11025,Himself
133197,11025,Justin
6968,7131,Van Helsing
3967,7131,Anna Valerious
12206,7131,Count Vladislaus Dracula
1371,7131,Carl
96892,7131,Frankenstein's Monster
3623,7131,Aleera
54500,7131,Velkan
18916,7131,Igor
2629,7131,Cardinal Jinette
141492,7131,Verona
46593,26899,Duncan Mudge
4729,26899,Perry Foley (as Thomas Guiry)
28633,26899,Edgar Mudge
59254,26899,Brent
54834,26899,Travis
4442,26899,Scotty
105734,30125,Valentín
2744,30125,Abuela
105736,30125,Leticia
105738,30125,El tío Chiche
105739,30125,Rufo
105740,30125,Hombre del bar
21031,30125,El padre
105741,30125,Dr. Galaburri
64772,30125,La maestra
105742,30125,Roberto
134,16428,Quincy Watson
9779,16428,Evan
18285,16428,Rita Monroe
17773,16428,Nikki
12688,16428,Philip Gascon
117091,16428,Herself
6944,16428,Stylist
287,652,Achilles
114,652,Paris
8783,652,Hector
1248,652,King Agamemnon
48,652,Odysseus
2039,652,Menelaos
9824,652,Helena
11390,652,Priam
9827,652,Briseis
9825,652,Andromache
55101,8440,Physician
42125,8440,Chico
55102,8440,Ebony
55103,8440,Majestad
55029,8440,Dalva
55104,8440,Rosirene
17289,8440,Lady Di
55105,8440,No Way
55009,8440,Ezequiel
55106,8440,Deusdete
4818,883,Roberto
3214,883,Steven
13602,883,Good Twin
13603,883,Evil Twin
884,883,Kellner
13604,883,Iggy
2887,883,Tom
13605,883,Joe
7168,883,Vinny
13606,883,Vinny Jr.
4885,38018,Odile
16790,38018,Jean Delgas (alias: Yvan)
119384,38018,Cathy
57738,38018,Robert
119385,38018,Georges
96629,38018,le garde
366120,38018,le soldat blessé
349004,38018,le refugié
121530,38018,Philippe
1245367,38018,Le jeune gendarme
228895,96461,Silas Crow
33527,96461,Frank Fencepost
186495,96461,Sadie Maracle
1180919,96461,Illianna
101804,96461,Robert McVey
1180921,96461,Ma Crow
1180922,96461,Mad Etta
1180923,96461,Robert Coyote
65345,96461,Poppy
220615,96461,Little Margaret
112253,34377,Harold
235937,34377,Donald
19183,34377,Emory
2077,34377,Hank
235938,34377,Larry
56557,34377,Michael
161908,34377,Alan McCarthy
1366109,34377,Bernard
1366111,34377,Cowboy Tex
148388,20375,Raid
148389,20375,Tarja Piirainen
143126,20375,Police Lieutenant Eero Jansson
148392,20375,Sergeant Susanna 'Sanna' Susisaari
89511,20375,Police Sergeant Hannu 'Hopo' Huusko
148393,20375,Sundman
124291,20375,Horseman
23668,20375,Mark Hollander
136758,20375,Venla
148012,20375,Legionary
16483,10375,Jake Malloy
24047,10375,Jones
13022,10375,Hank
17764,10375,Detective Hendricks
2954,10375,Jaworski
10823,10375,
32747,10375,
418,10375,
54789,10375,
2133,10375,
8978,42015,Himself
3380,68440,Sara Müller
2092,68440,Kurt Müller
30226,68440,Marte Brankovic
11028,68440,Teck Brankovic
83260,68440,Fanny Farrelly
17755,68440,Anise
118022,68440,David Farrelly
10924,68440,Phili Von Ramme
440123,68440,Bodo
119380,68440,Joshua
1733,12503,Russell Price
228,12503,Oates
193,12503,Alex Grazier
593,12503,Claire
1352,12503,Marcel Jazy
15416,12503,Hub Kittle
162169,12503,Isela
11844,12503,Journalist
6065,11864,Willis Davidge
20959,11864,Jeriba 'Jerry' Shigan
591,11864,Stubbs
70782,11864,Arnold
84422,11864,Morse
69070,11864,Joey Wooster
35111,11864,Zammis
153941,11864,Old Drac
170103,11864,Jonathan
1075006,11864,Wilson
19429,9461,Lee
62410,9461,Lee's sparring partner in opening scene
18897,9461,Guard
115916,9461,Su Lin
11163,9461,Roper
65971,9461,Han
62414,9461,Tournament fighter
161795,9461,Tania
82832,9461,Williams
131170,9461,Oharra
87335,57811,
142322,57811,
260762,57811,
1428,132,Himself (as The Rolling Stones)
1430,132,Himself (as The Rolling Stones)
1429,132,Himself (as The Rolling Stones)
1431,132,Himself (as The Rolling Stones)
1432,132,Himself (as The Rolling Stones)
1433,132,Himself (as Jefferson Airplane)
1435,132,Himself
1436,132,Himself
1437,132,Himself
1438,132,Himself (as Jefferson Airplane)
82873,28276,Setsuko Arita
33135,28276,Keitarô Hayashi
131016,28276,Tamiko
131013,28276,Kikue Haraguchi
213488,28276,Minoru Hayashi
135135,28276,Isamu
213490,28276,Midori Maruyama
213479,28276,Heiichirô Fukui
131019,28276,Shige Ôkubo
552005,28276,Kayoko Fukui
1337,18329,Lai Yiu-fai
69637,18329,Ho Po-wing
1622,18329,Chang
133825,18329,Lover
133826,18329,Fai's girlfriend
10430,17993,Henry Miller
139,17993,June Miller
2319,17993,Anais Nin
1979,17993,Richard Osborn
72666,17993,Eduardo Sanchez
72328,17993,Jack
37495,17993,Publisher
20285,17993,Paco Miralles
94693,17993,Emilia
2414,17993,Brassai
229295,37447,Herself
1490,37447,Herself (archive footage)
229296,37447,Himself (archive footage)
1185345,37447,Himself
1185346,37447,Himself
1185354,37447,Himself
110589,37447,Himself
1185356,37447,Himself
1185357,37447,Themselves
1185358,37447,Herself/Narrator
36486,4339,Sonja
36489,4339,Juckenack
36490,4339,Sonjas Mutter
36491,4339,Sonjas Großmutter
36493,4339,Paul Rosenberger
36494,4339,Martin
36496,4339,Sonjas Onkel
36498,4339,Frau Juckenack
36500,4339,Archivar Schulz
1881,4339,Zöpfel
4274,42108,Madeleine
17882,42108,Lena Weber
38901,42108,Michel Korski
28281,42108,Costa Segara
16349,42108,Raymond
5274,42108,Carlier
27978,42108,Un militaire
33161,42108,Un militaire
1076679,42108,Mr. Vernier
34589,42108,Mme Vernier
35320,18513,The Man
88921,18513,Man #2
59804,18513,Leader of the warriors
83619,18513,Safari overseer
88922,18513,Little girl
88924,18513,Tribe Leader
15057,26517,Martin Mathias
95603,26517,Tada Cuda
100507,26517,Christina
100508,26517,Abbie Santini
11161,26517,Arthur
100509,26517,Train Victim
100510,26517,Lewis
100511,26517,Mrs. Willard
14999,26517,Father Howard
15056,26517,Barry - Radio Talk Show Host
109410,28285,Eve White
14831,28285,Ralph White
5248,28285,Doctor Curtis Luther
109411,28285,Doctor Francis Day
151525,28285,Earl
16762,28285,Eve (as a child)
115366,28285,"Effie, sales clerk"
3337,28285,Soldier
40058,28285,Bonnie White
30519,28285,Mrs. Black
56882,22137,Stig Helmer
83011,22137,Mona Jensen
558254,22137,Palle Bondo
935445,22137,Sigrid Drusse
209386,22137,Einar Moesgaard
64122,22137,Jørgen Krogshøj
47153,22137,Rigmor Mortensen
40420,22137,Bulder Harly Drusse
1236181,22137,Mary Krüger
71154,22137,Morten 'Mogge' Moesgaard
6913,5247,Det. Catherine Palmer
19957,5247,Bernadine Mello
42307,5247,Vickie Kittrie
16215,5247,Mary
6104,5247,Dr. Dominik Broussard
9045,5247,Mechanic
3041,5247,Gil Reynolds
42308,5247,Lt. Finch
2295,31676,Michael Bosworth
4173,31676,Tim Cornell
13920,31676,Nora Cornell
32225,31676,Brenda Chandler
6473,31676,Nancy Breyers
13550,31676,Wally Bosworth
52,31676,Albert
2138,31676,May Cornell
1218044,31676,Zack Cornell
11517,31676,Ed Tallent
15735,49622,Ayn Rand
7036,49622,Nathaniel Branden
1146,49622,Barbara Branden
8949,49622,Frank O'Connor
592634,238952,Narrator
17243,10035,Matthew
59192,10035,Patty
35768,10035,Rod
25541,10035,Arlene
40978,10035,Wendy
56824,10035,Cynthia
27727,10035,Dora
35545,10035,Ms. Stern
62280,10035,Dana
43443,10035,Sasha
4958,502,The President
6837,502,Prof. Groeteschele
6839,502,Col. Cascio
6840,502,Buck
6838,502,Gen. Bogan
2651,502,Col. Jack Grady
6836,502,Brig. Gen. Warren A. Black
6841,502,Defense Secretary Swenson
6842,502,Gen. Stark
6843,502,Helen Grady
1004600,41965,Anna Madden
21104,41965,Kate Madden
1004601,41965,Marc
9138,41965,Dr. Sarah Nicols
29068,41965,Dad Madden
1925,10347,Yann Le Pentrec aka Dobermann
10698,10347,Inspecteur Sauveur Cristini
28782,10347,Nathalie
35965,10347,"Jean-Claude Ayache, dit ""Moustique"""
54807,10347,Le mac
17497,10347,Manu
2170,10347,Inspecteur Baumann
1033622,10347,Inspecteur Lefèvre
28462,10347,Elie Frossard dit l'Abbé
5440,10347,Leo
11275,1373,Onno Quist
16700,1373,Max Delius
16690,1373,Quinten Quist - 16 years
16692,1373,Angel
1924,1373,Gabriel
30435,1373,Ada Brons
16691,1373,Quinten Quist - 4 years
163422,1373,Sophia Brons
16693,1373,Onno's mother
16694,1373,Coba
85307,30959,"First wife (segment ""Kurokami"")"
111235,30959,"Second Wife (segment ""Kurokami"")"
76975,30959,"Husband (segment ""Kurokami"")"
72539,30959,"Father (segment ""Kurokami"")"
142492,30959,"Mother (segment ""Kurokami"")"
552640,30959,"(segment ""Kurokami"")"
552641,30959,"(segment ""Kurokami"")"
552642,30959,"(segment ""Kurokami"")"
552643,30959,"(segment ""Kurokami"")"
552644,30959,"(segment ""Kurokami"")"
66075,43341,Laird Grainger
15666,43341,Kip Reissner
3340,43341,Helen Salinger
143754,43341,Alpha
99754,43341,Douglas 'Doug' Smith
13298,43341,Walter 'Walt' Walters
103717,43341,Lambda
1003467,43341,Beta
1363439,43341,Cat Woman
1587279,43341,Cat-Woman
35468,13055,Chance
47297,13055,Simon
9047,13055,Desiree
159320,13055,Jack
149520,13055,Pizza Delivery Guy
738,667,James Bond
10068,667,Aki
10073,667,Helga Brandt
10070,667,Kissy Suzuki
10071,667,Tiger Tanaka
10072,667,Mr. Osato
9221,667,Ernst Stavro Blofeld
9874,667,M
9878,667,Miss Moneypenny
9906,667,Q
10222,700,James Bond
10342,700,Octopussy
10508,700,Kamal
10509,700,Magda
10510,700,Gobinda
782,700,Orlov
10511,700,Twin One
10512,700,Twin Two
9906,700,Q
10513,700,M
10606,21594,Norah Larkin
3090,21594,Casey Mayo
87685,21594,Crystal Carpenter
7685,21594,Harry Prebble
14576,21594,Sally Ellis
9110,21594,Al
11496,21594,Police Capt. Sam Haynes
87687,21594,Rose Miller
34423,21594,Homer
70261,21594,Himself
7056,26976,Vivian Bearing
1062,26976,Dr. Harvey Kelekian
20300,26976,Evelyn 'E.M' Ashford
187565,26976,Susie Monahan
141955,26976,Dr Jason Posner
30082,26976,Fellow 2
26157,26976,Mr. Bearing
94137,26976,Technician 1
61940,26976,Technician 2
202939,26976,Fellow 1
738,36670,James Bond
326,36670,Domino Petachi
10647,36670,Maximilian Largo
9126,36670,M
10938,36670,Fatima Blush
2201,36670,Ernst Stavro Blofeld
10939,36670,Felix Leiter
8224,36670,Q 'Algy' Algernon
115872,36670,Miss Moneypenny
10730,36670,Nigel Small-Fawcett
83746,18872,Yumiko
19590,18872,Tamio
13275,18872,Ikuo
553119,18872,Yuichi
553120,18872,Tomoko
553121,18872,Michiko
13283,18872,Yoshihiro
115655,18872,Tomeno
553122,18872,Master
553123,18872,Hatsuko
131568,44864,Tamino
131569,44864,Pamina
131570,44864,Papageno
131571,44864,Papagena
131572,44864,Första damen (First Lady)
131573,44864,Andra damen (Second Lady)
131574,44864,Tredje damen (Third Lady)
131575,44864,Sarastro
131576,44864,Nattens Drottning
131577,44864,Monostatos
30155,31993,Eve Peabody
18156,31993,Tibor Czerny
29578,31993,Georges Flammarion
13906,31993,Jacques Picot
